'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':3.366135, 'gaze_vector_x':-0.3806845, 'gaze_vector_y':0.05691282, 'gaze_vector_z':0.9229341
'gaze_vector':3.378767, 'gaze_vector_x':-0.3988254, 'gaze_vector_y':0.05671654, 'gaze_vector_z':0.9152648
'gaze_vector':3.391217, 'gaze_vector_x':-0.3871402, 'gaze_vector_y':0.05557025, 'gaze_vector_z':0.92033
'gaze_vector':3.402292, 'gaze_vector_x':-0.4063347, 'gaze_vector_y':0.06241952, 'gaze_vector_z':0.911583
'gaze_vector':3.413736, 'gaze_vector_x':-0.4300153, 'gaze_vector_y':0.05681579, 'gaze_vector_z':0.9010242
'gaze_vector':3.42607, 'gaze_vector_x':-0.449814, 'gaze_vector_y':0.07995409, 'gaze_vector_z':0.8895227
'gaze_vector':3.438046, 'gaze_vector_x':-0.4528001, 'gaze_vector_y':0.07234082, 'gaze_vector_z':0.8886598
'gaze_vector':3.451021, 'gaze_vector_x':-0.4307995, 'gaze_vector_y':0.06404732, 'gaze_vector_z':0.9001554
'gaze_vector':3.467186, 'gaze_vector_x':-0.4260712, 'gaze_vector_y':0.07101773, 'gaze_vector_z':0.9018942
'gaze_vector':3.479256, 'gaze_vector_x':-0.4211506, 'gaze_vector_y':0.06942788, 'gaze_vector_z':0.9043132
'gaze_vector':3.492332, 'gaze_vector_x':-0.4153545, 'gaze_vector_y':0.06556618, 'gaze_vector_z':0.9072866
'gaze_vector':3.504699, 'gaze_vector_x':-0.3907712, 'gaze_vector_y':0.05691785, 'gaze_vector_z':0.9187118
'gaze_vector':3.517344, 'gaze_vector_x':-0.3809924, 'gaze_vector_y':0.05648232, 'gaze_vector_z':0.9228494
'gaze_vector':3.527561, 'gaze_vector_x':-0.3727441, 'gaze_vector_y':0.05900446, 'gaze_vector_z':0.9260415
'gaze_vector':3.539541, 'gaze_vector_x':-0.3638782, 'gaze_vector_y':0.05450083, 'gaze_vector_z':0.9298319
'gaze_vector':3.551028, 'gaze_vector_x':-0.3671303, 'gaze_vector_y':0.04949177, 'gaze_vector_z':0.9288399
'gaze_vector':3.564878, 'gaze_vector_x':-0.3485422, 'gaze_vector_y':0.05864407, 'gaze_vector_z':0.9354449
'gaze_vector':3.576418, 'gaze_vector_x':-0.341475, 'gaze_vector_y':0.05068408, 'gaze_vector_z':0.9385073
'gaze_vector':3.588471, 'gaze_vector_x':-0.3268701, 'gaze_vector_y':0.04576751, 'gaze_vector_z':0.9439518
'gaze_vector':3.599733, 'gaze_vector_x':-0.3163591, 'gaze_vector_y':0.04856143, 'gaze_vector_z':0.9473922
'gaze_vector':3.612098, 'gaze_vector_x':-0.3102478, 'gaze_vector_y':0.04997395, 'gaze_vector_z':0.9493355
'gaze_vector':3.625826, 'gaze_vector_x':-0.3020804, 'gaze_vector_y':0.05488849, 'gaze_vector_z':0.9516967
'gaze_vector':3.638309, 'gaze_vector_x':-0.2826269, 'gaze_vector_y':0.0549967, 'gaze_vector_z':0.9576504
'gaze_vector':3.649781, 'gaze_vector_x':-0.2801831, 'gaze_vector_y':0.04668687, 'gaze_vector_z':0.9587946
'gaze_vector':3.661131, 'gaze_vector_x':-0.2644423, 'gaze_vector_y':0.05537798, 'gaze_vector_z':0.9628037
'gaze_vector':3.673186, 'gaze_vector_x':-0.2660131, 'gaze_vector_y':0.04844985, 'gaze_vector_z':0.9627369
'gaze_vector':3.684086, 'gaze_vector_x':-0.2462622, 'gaze_vector_y':0.05348805, 'gaze_vector_z':0.9677189
'gaze_vector':3.694495, 'gaze_vector_x':-0.2304229, 'gaze_vector_y':0.05915955, 'gaze_vector_z':0.9712777
'gaze_vector':3.707189, 'gaze_vector_x':-0.2259476, 'gaze_vector_y':0.05984028, 'gaze_vector_z':0.9722927
'gaze_vector':3.718587, 'gaze_vector_x':-0.192548, 'gaze_vector_y':0.05410152, 'gaze_vector_z':0.9797941
'gaze_vector':3.730647, 'gaze_vector_x':-0.1891121, 'gaze_vector_y':0.04751132, 'gaze_vector_z':0.9807951
'gaze_vector':3.741752, 'gaze_vector_x':-0.1842484, 'gaze_vector_y':0.05375935, 'gaze_vector_z':0.9813923
'gaze_vector':3.754519, 'gaze_vector_x':-0.1752113, 'gaze_vector_y':0.0560633, 'gaze_vector_z':0.9829289
'gaze_vector':3.766647, 'gaze_vector_x':-0.1591585, 'gaze_vector_y':0.0510417, 'gaze_vector_z':0.9859176
'gaze_vector':3.779802, 'gaze_vector_x':-0.1398628, 'gaze_vector_y':0.05557014, 'gaze_vector_z':0.9886053
'gaze_vector':3.790942, 'gaze_vector_x':-0.1372463, 'gaze_vector_y':0.05614033, 'gaze_vector_z':0.9889336
'gaze_vector':3.803315, 'gaze_vector_x':-0.1172984, 'gaze_vector_y':0.05430754, 'gaze_vector_z':0.9916102
'gaze_vector':3.813127, 'gaze_vector_x':-0.104859, 'gaze_vector_y':0.05124189, 'gaze_vector_z':0.9931592
'gaze_vector':3.826366, 'gaze_vector_x':-0.09713461, 'gaze_vector_y':0.05330462, 'gaze_vector_z':0.9938423
'gaze_vector':3.838078, 'gaze_vector_x':-0.06764338, 'gaze_vector_y':0.05452872, 'gaze_vector_z':0.9962158
'gaze_vector':3.852771, 'gaze_vector_x':-0.04519758, 'gaze_vector_y':0.05698825, 'gaze_vector_z':0.9973447
'gaze_vector':3.865149, 'gaze_vector_x':-0.04131545, 'gaze_vector_y':0.05577557, 'gaze_vector_z':0.9975815
'gaze_vector':3.876863, 'gaze_vector_x':-0.03589393, 'gaze_vector_y':0.05213797, 'gaze_vector_z':0.9979928
'gaze_vector':3.89003, 'gaze_vector_x':-0.02903134, 'gaze_vector_y':0.05294859, 'gaze_vector_z':0.9981725
'gaze_vector':3.900831, 'gaze_vector_x':-0.02016845, 'gaze_vector_y':0.05074807, 'gaze_vector_z':0.9984942
'gaze_vector':3.911174, 'gaze_vector_x':-0.01043275, 'gaze_vector_y':0.04581561, 'gaze_vector_z':0.9988839
'gaze_vector':3.923016, 'gaze_vector_x':0.01554284, 'gaze_vector_y':0.05411089, 'gaze_vector_z':0.9984073
'gaze_vector':3.934219, 'gaze_vector_x':0.01292555, 'gaze_vector_y':0.03825093, 'gaze_vector_z':0.9991776
'gaze_vector':3.947859, 'gaze_vector_x':0.03184777, 'gaze_vector_y':0.03680664, 'gaze_vector_z':0.9988061
'gaze_vector':3.962775, 'gaze_vector_x':0.0525325, 'gaze_vector_y':0.04618955, 'gaze_vector_z':0.9975474
'gaze_vector':3.975864, 'gaze_vector_x':0.06222697, 'gaze_vector_y':0.04817705, 'gaze_vector_z':0.9968913
'gaze_vector':3.989743, 'gaze_vector_x':0.0839382, 'gaze_vector_y':0.04494188, 'gaze_vector_z':0.9954554
'gaze_vector':4.001242, 'gaze_vector_x':0.09901306, 'gaze_vector_y':0.04254825, 'gaze_vector_z':0.9941614
'gaze_vector':4.014586, 'gaze_vector_x':0.1051861, 'gaze_vector_y':0.04129738, 'gaze_vector_z':0.993586
'gaze_vector':4.026752, 'gaze_vector_x':0.09194703, 'gaze_vector_y':0.03461682, 'gaze_vector_z':0.9951614
'gaze_vector':4.039442, 'gaze_vector_x':0.09691546, 'gaze_vector_y':0.04913289, 'gaze_vector_z':0.99407
'gaze_vector':4.051303, 'gaze_vector_x':0.1056095, 'gaze_vector_y':0.0483873, 'gaze_vector_z':0.9932243
'gaze_vector':4.063789, 'gaze_vector_x':0.1194794, 'gaze_vector_y':0.04506733, 'gaze_vector_z':0.9918073
'gaze_vector':4.076804, 'gaze_vector_x':0.1363333, 'gaze_vector_y':0.04550773, 'gaze_vector_z':0.9896035
'gaze_vector':4.088534, 'gaze_vector_x':0.1515514, 'gaze_vector_y':0.04732931, 'gaze_vector_z':0.9873116
'gaze_vector':4.100224, 'gaze_vector_x':0.1604375, 'gaze_vector_y':0.04705461, 'gaze_vector_z':0.9859203
'gaze_vector':4.113877, 'gaze_vector_x':0.1711514, 'gaze_vector_y':0.04585002, 'gaze_vector_z':0.9841756
'gaze_vector':4.128057, 'gaze_vector_x':0.1879121, 'gaze_vector_y':0.04437401, 'gaze_vector_z':0.9811726
'gaze_vector':4.143109, 'gaze_vector_x':0.1947731, 'gaze_vector_y':0.04288343, 'gaze_vector_z':0.9798963
'gaze_vector':4.155697, 'gaze_vector_x':0.2003118, 'gaze_vector_y':0.04000563, 'gaze_vector_z':0.9789147
'gaze_vector':4.16669, 'gaze_vector_x':0.2090376, 'gaze_vector_y':0.03954305, 'gaze_vector_z':0.9771072
'gaze_vector':4.178533, 'gaze_vector_x':0.2155076, 'gaze_vector_y':0.03806178, 'gaze_vector_z':0.975748
'gaze_vector':4.190392, 'gaze_vector_x':0.2235755, 'gaze_vector_y':0.03815567, 'gaze_vector_z':0.9739305
'gaze_vector':4.200908, 'gaze_vector_x':0.2305902, 'gaze_vector_y':0.03776355, 'gaze_vector_z':0.9723106
'gaze_vector':4.213641, 'gaze_vector_x':0.2411576, 'gaze_vector_y':0.03769841, 'gaze_vector_z':0.9697445
'gaze_vector':4.226581, 'gaze_vector_x':0.2514673, 'gaze_vector_y':0.03763833, 'gaze_vector_z':0.967133
'gaze_vector':4.239088, 'gaze_vector_x':0.256539, 'gaze_vector_y':0.03423934, 'gaze_vector_z':0.9659194
'gaze_vector':4.250787, 'gaze_vector_x':0.2812741, 'gaze_vector_y':0.02199554, 'gaze_vector_z':0.9593721
'gaze_vector':4.261141, 'gaze_vector_x':0.3142363, 'gaze_vector_y':0.04849537, 'gaze_vector_z':0.9480951
'gaze_vector':4.274315, 'gaze_vector_x':0.3190278, 'gaze_vector_y':0.04497958, 'gaze_vector_z':0.946665
'gaze_vector':4.284098, 'gaze_vector_x':0.3256939, 'gaze_vector_y':0.03933445, 'gaze_vector_z':0.9446417
'gaze_vector':4.297093, 'gaze_vector_x':0.3314987, 'gaze_vector_y':0.04742864, 'gaze_vector_z':0.9422466
'gaze_vector':4.308878, 'gaze_vector_x':0.3383827, 'gaze_vector_y':0.03527675, 'gaze_vector_z':0.9403382
'gaze_vector':4.319929, 'gaze_vector_x':0.3384218, 'gaze_vector_y':0.01885916, 'gaze_vector_z':0.9407908
'gaze_vector':4.331869, 'gaze_vector_x':0.3478585, 'gaze_vector_y':0.01913565, 'gaze_vector_z':0.9373501
'gaze_vector':4.342802, 'gaze_vector_x':0.359864, 'gaze_vector_y':0.02298408, 'gaze_vector_z':0.9327152
'gaze_vector':4.355252, 'gaze_vector_x':0.3641371, 'gaze_vector_y':0.02133489, 'gaze_vector_z':0.9310975
'gaze_vector':4.36844, 'gaze_vector_x':0.3731146, 'gaze_vector_y':0.0221877, 'gaze_vector_z':0.9275175
'gaze_vector':4.380127, 'gaze_vector_x':0.3823133, 'gaze_vector_y':0.02392333, 'gaze_vector_z':0.92371
'gaze_vector':4.392538, 'gaze_vector_x':0.3900912, 'gaze_vector_y':0.02406568, 'gaze_vector_z':0.9204543
'gaze_vector':4.406511, 'gaze_vector_x':0.4074618, 'gaze_vector_y':0.0263867, 'gaze_vector_z':0.9128282
'gaze_vector':4.416657, 'gaze_vector_x':0.4155761, 'gaze_vector_y':0.0261605, 'gaze_vector_z':0.9091642
'gaze_vector':4.429126, 'gaze_vector_x':0.4207924, 'gaze_vector_y':0.02651425, 'gaze_vector_z':0.9067575
'gaze_vector':4.44114, 'gaze_vector_x':0.4271353, 'gaze_vector_y':0.02670281, 'gaze_vector_z':0.9037795
'gaze_vector':4.4551, 'gaze_vector_x':0.434294, 'gaze_vector_y':0.02672037, 'gaze_vector_z':0.9003685
'gaze_vector':4.470243, 'gaze_vector_x':0.4410356, 'gaze_vector_y':0.02834499, 'gaze_vector_z':0.8970309
'gaze_vector':4.482811, 'gaze_vector_x':0.4535869, 'gaze_vector_y':0.02804058, 'gaze_vector_z':0.8907686
'gaze_vector':4.493505, 'gaze_vector_x':0.4601241, 'gaze_vector_y':0.02824887, 'gaze_vector_z':0.8873885
'gaze_vector':4.506395, 'gaze_vector_x':0.4669181, 'gaze_vector_y':0.02830254, 'gaze_vector_z':0.8838449
'gaze_vector':4.517652, 'gaze_vector_x':0.471727, 'gaze_vector_y':0.02841935, 'gaze_vector_z':0.8812725
'gaze_vector':4.530784, 'gaze_vector_x':0.4772868, 'gaze_vector_y':0.02896549, 'gaze_vector_z':0.8782538
'gaze_vector':4.541873, 'gaze_vector_x':0.4822196, 'gaze_vector_y':0.02944645, 'gaze_vector_z':0.8755466
'gaze_vector':4.553638, 'gaze_vector_x':0.4885329, 'gaze_vector_y':0.03021239, 'gaze_vector_z':0.8720086
'gaze_vector':4.566044, 'gaze_vector_x':0.4941064, 'gaze_vector_y':0.03055788, 'gaze_vector_z':0.86886
'gaze_vector':4.576665, 'gaze_vector_x':0.4981179, 'gaze_vector_y':0.03049805, 'gaze_vector_z':0.866559
'gaze_vector':4.589746, 'gaze_vector_x':0.5018818, 'gaze_vector_y':0.02984478, 'gaze_vector_z':0.8644205
'gaze_vector':4.601315, 'gaze_vector_x':0.5058207, 'gaze_vector_y':0.02904599, 'gaze_vector_z':0.8621384
'gaze_vector':4.613212, 'gaze_vector_x':0.509348, 'gaze_vector_y':0.02853577, 'gaze_vector_z':0.8600809
'gaze_vector':4.62624, 'gaze_vector_x':0.5131712, 'gaze_vector_y':0.02706098, 'gaze_vector_z':0.8578574
'gaze_vector':4.6394, 'gaze_vector_x':0.5228687, 'gaze_vector_y':0.02725428, 'gaze_vector_z':0.8519738
'gaze_vector':4.651754, 'gaze_vector_x':0.5184476, 'gaze_vector_y':0.02732484, 'gaze_vector_z':0.854666
'gaze_vector':4.660989, 'gaze_vector_x':0.5170061, 'gaze_vector_y':0.02056569, 'gaze_vector_z':0.8557213
'gaze_vector':4.673105, 'gaze_vector_x':0.509057, 'gaze_vector_y':0.01190424, 'gaze_vector_z':0.8606446
'gaze_vector':4.684665, 'gaze_vector_x':0.5125816, 'gaze_vector_y':0.01542979, 'gaze_vector_z':0.8584984
'gaze_vector':4.698497, 'gaze_vector_x':0.5047477, 'gaze_vector_y':0.01695091, 'gaze_vector_z':0.8630954
'gaze_vector':4.709966, 'gaze_vector_x':0.4957325, 'gaze_vector_y':0.02511656, 'gaze_vector_z':0.8681095
'gaze_vector':4.722614, 'gaze_vector_x':0.4961007, 'gaze_vector_y':0.03216738, 'gaze_vector_z':0.8676591
'gaze_vector':4.73567, 'gaze_vector_x':0.4987101, 'gaze_vector_y':0.04518172, 'gaze_vector_z':0.865577
'gaze_vector':4.747195, 'gaze_vector_x':0.4893433, 'gaze_vector_y':0.04648095, 'gaze_vector_z':0.8708422
'gaze_vector':4.758867, 'gaze_vector_x':0.4676655, 'gaze_vector_y':0.04134982, 'gaze_vector_z':0.8829308
'gaze_vector':4.769187, 'gaze_vector_x':0.4174031, 'gaze_vector_y':0.03965029, 'gaze_vector_z':0.9078491
'gaze_vector':4.78261, 'gaze_vector_x':0.3817497, 'gaze_vector_y':0.04143824, 'gaze_vector_z':0.9233301
'gaze_vector':4.79423, 'gaze_vector_x':0.3455552, 'gaze_vector_y':0.04625547, 'gaze_vector_z':0.9372435
'gaze_vector':4.805697, 'gaze_vector_x':0.3256364, 'gaze_vector_y':0.05054652, 'gaze_vector_z':0.9441391
'gaze_vector':4.816987, 'gaze_vector_x':0.3241275, 'gaze_vector_y':0.03992356, 'gaze_vector_z':0.9451572
'gaze_vector':4.830375, 'gaze_vector_x':0.3011836, 'gaze_vector_y':0.05105828, 'gaze_vector_z':0.9521884
'gaze_vector':4.842078, 'gaze_vector_x':0.2891901, 'gaze_vector_y':0.04988259, 'gaze_vector_z':0.9559585
'gaze_vector':4.85463, 'gaze_vector_x':0.281201, 'gaze_vector_y':0.05074874, 'gaze_vector_z':0.9583009
'gaze_vector':4.866006, 'gaze_vector_x':0.2678235, 'gaze_vector_y':0.04934087, 'gaze_vector_z':0.9621957
'gaze_vector':4.879006, 'gaze_vector_x':0.2578555, 'gaze_vector_y':0.04890931, 'gaze_vector_z':0.9649434
'gaze_vector':4.889813, 'gaze_vector_x':0.2474368, 'gaze_vector_y':0.04221221, 'gaze_vector_z':0.9679824
'gaze_vector':4.900845, 'gaze_vector_x':0.2368982, 'gaze_vector_y':0.03573109, 'gaze_vector_z':0.9708733
'gaze_vector':4.911054, 'gaze_vector_x':0.2273543, 'gaze_vector_y':0.03524108, 'gaze_vector_z':0.9731588
'gaze_vector':4.92363, 'gaze_vector_x':0.213573, 'gaze_vector_y':0.03619889, 'gaze_vector_z':0.9762459
'gaze_vector':4.933667, 'gaze_vector_x':0.2078414, 'gaze_vector_y':0.04128278, 'gaze_vector_z':0.9772819
'gaze_vector':4.944205, 'gaze_vector_x':0.204536, 'gaze_vector_y':0.05061151, 'gaze_vector_z':0.9775385
'gaze_vector':4.954864, 'gaze_vector_x':0.1989713, 'gaze_vector_y':0.05087575, 'gaze_vector_z':0.9786678
'gaze_vector':4.97228, 'gaze_vector_x':0.1809026, 'gaze_vector_y':0.05324512, 'gaze_vector_z':0.982052
'gaze_vector':4.98373, 'gaze_vector_x':0.1724973, 'gaze_vector_y':0.05481316, 'gaze_vector_z':0.9834706
'gaze_vector':4.996281, 'gaze_vector_x':0.1629758, 'gaze_vector_y':0.05586529, 'gaze_vector_z':0.9850369
'gaze_vector':5.008564, 'gaze_vector_x':0.1565933, 'gaze_vector_y':0.05271635, 'gaze_vector_z':0.9862538
'gaze_vector':5.020173, 'gaze_vector_x':0.1469075, 'gaze_vector_y':0.05315085, 'gaze_vector_z':0.9877086
'gaze_vector':5.033598, 'gaze_vector_x':0.1359196, 'gaze_vector_y':0.05445691, 'gaze_vector_z':0.9892144
'gaze_vector':5.045982, 'gaze_vector_x':0.1215777, 'gaze_vector_y':0.05177097, 'gaze_vector_z':0.9912209
'gaze_vector':5.057626, 'gaze_vector_x':0.1098162, 'gaze_vector_y':0.05195764, 'gaze_vector_z':0.9925857
'gaze_vector':5.071096, 'gaze_vector_x':0.09035555, 'gaze_vector_y':0.05518059, 'gaze_vector_z':0.9943666
'gaze_vector':5.081857, 'gaze_vector_x':0.05160441, 'gaze_vector_y':0.05343886, 'gaze_vector_z':0.9972277
'gaze_vector':5.097485, 'gaze_vector_x':0.04439904, 'gaze_vector_y':0.04964289, 'gaze_vector_z':0.9977771
'gaze_vector':5.108966, 'gaze_vector_x':0.0347696, 'gaze_vector_y':0.05474383, 'gaze_vector_z':0.9978807
'gaze_vector':5.122607, 'gaze_vector_x':0.02920438, 'gaze_vector_y':0.05651302, 'gaze_vector_z':0.9979693
'gaze_vector':5.134536, 'gaze_vector_x':0.02314046, 'gaze_vector_y':0.05460089, 'gaze_vector_z':0.9982325
'gaze_vector':5.1442, 'gaze_vector_x':0.007291727, 'gaze_vector_y':0.0528174, 'gaze_vector_z':0.9985703
'gaze_vector':5.158592, 'gaze_vector_x':-0.008283041, 'gaze_vector_y':0.05289883, 'gaze_vector_z':0.9985512
'gaze_vector':5.170837, 'gaze_vector_x':-0.04512817, 'gaze_vector_y':0.04961969, 'gaze_vector_z':0.9977369
'gaze_vector':5.182719, 'gaze_vector_x':-0.05702224, 'gaze_vector_y':0.04968735, 'gaze_vector_z':0.9971219
'gaze_vector':5.194899, 'gaze_vector_x':-0.06847355, 'gaze_vector_y':0.04965099, 'gaze_vector_z':0.9964086
'gaze_vector':5.208418, 'gaze_vector_x':-0.08056227, 'gaze_vector_y':0.04867049, 'gaze_vector_z':0.9955491
'gaze_vector':5.219936, 'gaze_vector_x':-0.09147761, 'gaze_vector_y':0.04845104, 'gaze_vector_z':0.9946192
'gaze_vector':5.230966, 'gaze_vector_x':-0.1066588, 'gaze_vector_y':0.04607015, 'gaze_vector_z':0.9932223
'gaze_vector':5.241951, 'gaze_vector_x':-0.1195539, 'gaze_vector_y':0.04567176, 'gaze_vector_z':0.9917651
'gaze_vector':5.255934, 'gaze_vector_x':-0.1298157, 'gaze_vector_y':0.04547272, 'gaze_vector_z':0.9904926
'gaze_vector':5.2669, 'gaze_vector_x':-0.1441579, 'gaze_vector_y':0.04704908, 'gaze_vector_z':0.988432
'gaze_vector':5.276847, 'gaze_vector_x':-0.1561008, 'gaze_vector_y':0.04703697, 'gaze_vector_z':0.9866175
'gaze_vector':5.289975, 'gaze_vector_x':-0.1672541, 'gaze_vector_y':0.04692855, 'gaze_vector_z':0.984784
'gaze_vector':5.302446, 'gaze_vector_x':-0.1792642, 'gaze_vector_y':0.04813047, 'gaze_vector_z':0.9826123
'gaze_vector':5.314341, 'gaze_vector_x':-0.1918321, 'gaze_vector_y':0.04780244, 'gaze_vector_z':0.9802496
'gaze_vector':5.32578, 'gaze_vector_x':-0.2150507, 'gaze_vector_y':0.04455701, 'gaze_vector_z':0.9755766
'gaze_vector':5.338244, 'gaze_vector_x':-0.2272317, 'gaze_vector_y':0.04484752, 'gaze_vector_z':0.9727996
'gaze_vector':5.351977, 'gaze_vector_x':-0.2377915, 'gaze_vector_y':0.04781226, 'gaze_vector_z':0.9701337
'gaze_vector':5.364482, 'gaze_vector_x':-0.2472437, 'gaze_vector_y':0.05054138, 'gaze_vector_z':0.9676319
'gaze_vector':5.376493, 'gaze_vector_x':-0.2543706, 'gaze_vector_y':0.05174704, 'gaze_vector_z':0.9657122
'gaze_vector':5.390017, 'gaze_vector_x':-0.2639746, 'gaze_vector_y':0.05518701, 'gaze_vector_z':0.9629378
'gaze_vector':5.401135, 'gaze_vector_x':-0.2723711, 'gaze_vector_y':0.05566523, 'gaze_vector_z':0.9605772
'gaze_vector':5.413699, 'gaze_vector_x':-0.2823679, 'gaze_vector_y':0.05863026, 'gaze_vector_z':0.9575056
'gaze_vector':5.425048, 'gaze_vector_x':-0.2924795, 'gaze_vector_y':0.05863805, 'gaze_vector_z':0.9544604
'gaze_vector':5.434942, 'gaze_vector_x':-0.3055284, 'gaze_vector_y':0.05856935, 'gaze_vector_z':0.9503719
'gaze_vector':5.448641, 'gaze_vector_x':-0.3164291, 'gaze_vector_y':0.05747855, 'gaze_vector_z':0.9468662
'gaze_vector':5.458725, 'gaze_vector_x':-0.326234, 'gaze_vector_y':0.05683101, 'gaze_vector_z':0.9435635
'gaze_vector':5.475311, 'gaze_vector_x':-0.3337159, 'gaze_vector_y':0.05351631, 'gaze_vector_z':0.9411486
'gaze_vector':5.48871, 'gaze_vector_x':-0.3470722, 'gaze_vector_y':0.05797238, 'gaze_vector_z':0.9360359
'gaze_vector':5.500005, 'gaze_vector_x':-0.3533836, 'gaze_vector_y':0.05191107, 'gaze_vector_z':0.9340324
'gaze_vector':5.519907, 'gaze_vector_x':-0.3676647, 'gaze_vector_y':0.05475615, 'gaze_vector_z':0.9283348
'gaze_vector':5.533502, 'gaze_vector_x':-0.3703502, 'gaze_vector_y':0.05288862, 'gaze_vector_z':0.9273711
'gaze_vector':5.546733, 'gaze_vector_x':-0.3683171, 'gaze_vector_y':0.04911453, 'gaze_vector_z':0.9283958
'gaze_vector':5.559175, 'gaze_vector_x':-0.3852094, 'gaze_vector_y':0.05039079, 'gaze_vector_z':0.9214507
'gaze_vector':5.570814, 'gaze_vector_x':-0.3923403, 'gaze_vector_y':0.05085977, 'gaze_vector_z':0.918407
'gaze_vector':5.587408, 'gaze_vector_x':-0.3972154, 'gaze_vector_y':0.05238483, 'gaze_vector_z':0.9162236
'gaze_vector':5.599836, 'gaze_vector_x':-0.4044843, 'gaze_vector_y':0.05196689, 'gaze_vector_z':0.9130574
'gaze_vector':5.612636, 'gaze_vector_x':-0.4105937, 'gaze_vector_y':0.05002151, 'gaze_vector_z':0.9104357
'gaze_vector':5.627598, 'gaze_vector_x':-0.4206495, 'gaze_vector_y':0.05143676, 'gaze_vector_z':0.9057564
'gaze_vector':5.63976, 'gaze_vector_x':-0.4257526, 'gaze_vector_y':0.05108612, 'gaze_vector_z':0.9033825
'gaze_vector':5.649887, 'gaze_vector_x':-0.4292071, 'gaze_vector_y':0.05259007, 'gaze_vector_z':0.901663
'gaze_vector':5.662813, 'gaze_vector_x':-0.4300381, 'gaze_vector_y':0.04947814, 'gaze_vector_z':0.9014462
'gaze_vector':5.676615, 'gaze_vector_x':-0.4333489, 'gaze_vector_y':0.04711907, 'gaze_vector_z':0.8999764
'gaze_vector':5.689772, 'gaze_vector_x':-0.4396452, 'gaze_vector_y':0.04687575, 'gaze_vector_z':0.8969396
'gaze_vector':5.699932, 'gaze_vector_x':-0.4445175, 'gaze_vector_y':0.05050399, 'gaze_vector_z':0.8943275
'gaze_vector':5.713516, 'gaze_vector_x':-0.4495815, 'gaze_vector_y':0.05003274, 'gaze_vector_z':0.8918327
'gaze_vector':5.726575, 'gaze_vector_x':-0.4521541, 'gaze_vector_y':0.04876699, 'gaze_vector_z':0.8905947
'gaze_vector':5.739326, 'gaze_vector_x':-0.4572833, 'gaze_vector_y':0.04678331, 'gaze_vector_z':0.8880745
'gaze_vector':5.751532, 'gaze_vector_x':-0.4590017, 'gaze_vector_y':0.04492367, 'gaze_vector_z':0.8872893
'gaze_vector':5.764348, 'gaze_vector_x':-0.4608385, 'gaze_vector_y':0.04227699, 'gaze_vector_z':0.886461
'gaze_vector':5.774673, 'gaze_vector_x':-0.4631349, 'gaze_vector_y':0.04204671, 'gaze_vector_z':0.885288
'gaze_vector':5.788836, 'gaze_vector_x':-0.4654332, 'gaze_vector_y':0.0428377, 'gaze_vector_z':0.8840316
'gaze_vector':5.800387, 'gaze_vector_x':-0.4706727, 'gaze_vector_y':0.04404095, 'gaze_vector_z':0.8812003
'gaze_vector':5.814425, 'gaze_vector_x':-0.4784106, 'gaze_vector_y':0.04410069, 'gaze_vector_z':0.8770211
'gaze_vector':5.82508, 'gaze_vector_x':-0.4822373, 'gaze_vector_y':0.04545356, 'gaze_vector_z':0.8748513
'gaze_vector':5.837126, 'gaze_vector_x':-0.4866808, 'gaze_vector_y':0.04195917, 'gaze_vector_z':0.8725583
'gaze_vector':5.84897, 'gaze_vector_x':-0.4894091, 'gaze_vector_y':0.0390575, 'gaze_vector_z':0.8711659
'gaze_vector':5.861996, 'gaze_vector_x':-0.4910305, 'gaze_vector_y':0.03826819, 'gaze_vector_z':0.8702977
'gaze_vector':5.872871, 'gaze_vector_x':-0.4939412, 'gaze_vector_y':0.03667928, 'gaze_vector_z':0.8687171
'gaze_vector':5.883882, 'gaze_vector_x':-0.489142, 'gaze_vector_y':0.03387412, 'gaze_vector_z':0.871537
'gaze_vector':5.896684, 'gaze_vector_x':-0.5059133, 'gaze_vector_y':0.0437675, 'gaze_vector_z':0.8614666
'gaze_vector':5.910164, 'gaze_vector_x':-0.5040023, 'gaze_vector_y':0.05421497, 'gaze_vector_z':0.8619819
'gaze_vector':5.922073, 'gaze_vector_x':-0.5058827, 'gaze_vector_y':0.0452648, 'gaze_vector_z':0.8614118
'gaze_vector':5.934283, 'gaze_vector_x':-0.4975017, 'gaze_vector_y':0.04414701, 'gaze_vector_z':0.866334
'gaze_vector':5.945984, 'gaze_vector_x':-0.5273983, 'gaze_vector_y':0.04886583, 'gaze_vector_z':0.8482046
'gaze_vector':5.959745, 'gaze_vector_x':-0.533483, 'gaze_vector_y':0.0359141, 'gaze_vector_z':0.8450385
'gaze_vector':5.971077, 'gaze_vector_x':-0.5282164, 'gaze_vector_y':0.04341438, 'gaze_vector_z':0.8479845
'gaze_vector':5.983643, 'gaze_vector_x':-0.5205521, 'gaze_vector_y':0.05140144, 'gaze_vector_z':0.8522641
'gaze_vector':6.002089, 'gaze_vector_x':-0.5096599, 'gaze_vector_y':0.04252507, 'gaze_vector_z':0.8593207
'gaze_vector':6.014177, 'gaze_vector_x':-0.4979576, 'gaze_vector_y':0.0443635, 'gaze_vector_z':0.8660512
