'gaze_vector':0.02, 'gaze_vector_x':0, 'gaze_vector_y':0, 'gaze_vector_z':0
'gaze_vector':23.88382, 'gaze_vector_x':0.3986368, 'gaze_vector_y':0.04188518, 'gaze_vector_z':0.9161349
'gaze_vector':23.89495, 'gaze_vector_x':0.406598, 'gaze_vector_y':0.04442608, 'gaze_vector_z':0.9125226
'gaze_vector':23.90603, 'gaze_vector_x':0.4124267, 'gaze_vector_y':0.04518186, 'gaze_vector_z':0.9098575
'gaze_vector':23.92087, 'gaze_vector_x':0.4188574, 'gaze_vector_y':0.04431257, 'gaze_vector_z':0.9069605
'gaze_vector':23.9343, 'gaze_vector_x':0.4253455, 'gaze_vector_y':0.0422466, 'gaze_vector_z':0.9040272
'gaze_vector':23.94454, 'gaze_vector_x':0.4277243, 'gaze_vector_y':0.04078025, 'gaze_vector_z':0.9029738
'gaze_vector':23.95711, 'gaze_vector_x':0.4371992, 'gaze_vector_y':0.03958039, 'gaze_vector_z':0.898484
'gaze_vector':23.96905, 'gaze_vector_x':0.4462679, 'gaze_vector_y':0.02714053, 'gaze_vector_z':0.8944736
'gaze_vector':23.98137, 'gaze_vector_x':0.4538331, 'gaze_vector_y':0.0213033, 'gaze_vector_z':0.8908282
'gaze_vector':23.9931, 'gaze_vector_x':0.4589578, 'gaze_vector_y':0.01919834, 'gaze_vector_z':0.8882333
'gaze_vector':24.00629, 'gaze_vector_x':0.46029, 'gaze_vector_y':0.01967675, 'gaze_vector_z':0.8875357
'gaze_vector':24.01847, 'gaze_vector_x':0.460779, 'gaze_vector_y':0.02174284, 'gaze_vector_z':0.8872396
'gaze_vector':24.03012, 'gaze_vector_x':0.4666371, 'gaze_vector_y':0.02793089, 'gaze_vector_z':0.88399
'gaze_vector':24.04259, 'gaze_vector_x':0.4723437, 'gaze_vector_y':0.03269746, 'gaze_vector_z':0.8807933
'gaze_vector':24.05514, 'gaze_vector_x':0.471787, 'gaze_vector_y':0.03314245, 'gaze_vector_z':0.8810815
'gaze_vector':24.06872, 'gaze_vector_x':0.4705069, 'gaze_vector_y':0.03310531, 'gaze_vector_z':0.8817647
'gaze_vector':24.08231, 'gaze_vector_x':0.4649736, 'gaze_vector_y':0.0321338, 'gaze_vector_z':0.8847278
'gaze_vector':24.09376, 'gaze_vector_x':0.4623501, 'gaze_vector_y':0.03027189, 'gaze_vector_z':0.8861659
'gaze_vector':24.10412, 'gaze_vector_x':0.4584506, 'gaze_vector_y':0.02984293, 'gaze_vector_z':0.8882015
'gaze_vector':24.11667, 'gaze_vector_x':0.452914, 'gaze_vector_y':0.02983999, 'gaze_vector_z':0.8910467
'gaze_vector':24.12846, 'gaze_vector_x':0.4450824, 'gaze_vector_y':0.02848968, 'gaze_vector_z':0.8950201
'gaze_vector':24.14074, 'gaze_vector_x':0.4379873, 'gaze_vector_y':0.02766962, 'gaze_vector_z':0.8985421
'gaze_vector':24.15491, 'gaze_vector_x':0.428764, 'gaze_vector_y':0.02658339, 'gaze_vector_z':0.9030166
'gaze_vector':24.16768, 'gaze_vector_x':0.4214868, 'gaze_vector_y':0.02624222, 'gaze_vector_z':0.9064471
'gaze_vector':24.17926, 'gaze_vector_x':0.415883, 'gaze_vector_y':0.02747751, 'gaze_vector_z':0.9090022
'gaze_vector':24.19071, 'gaze_vector_x':0.4072911, 'gaze_vector_y':0.02849147, 'gaze_vector_z':0.9128502
'gaze_vector':24.20387, 'gaze_vector_x':0.3925002, 'gaze_vector_y':0.02984991, 'gaze_vector_z':0.9192531
'gaze_vector':24.21614, 'gaze_vector_x':0.373172, 'gaze_vector_y':0.03074927, 'gaze_vector_z':0.9272439
'gaze_vector':24.22571, 'gaze_vector_x':0.3601118, 'gaze_vector_y':0.03279516, 'gaze_vector_z':0.9323167
'gaze_vector':24.23757, 'gaze_vector_x':0.334524, 'gaze_vector_y':0.03323338, 'gaze_vector_z':0.9417975
'gaze_vector':24.251, 'gaze_vector_x':0.301355, 'gaze_vector_y':0.03932982, 'gaze_vector_z':0.9526889
'gaze_vector':24.26373, 'gaze_vector_x':0.2344905, 'gaze_vector_y':0.03533209, 'gaze_vector_z':0.9714724
'gaze_vector':24.27618, 'gaze_vector_x':0.2068868, 'gaze_vector_y':0.03868532, 'gaze_vector_z':0.9775907
'gaze_vector':24.28747, 'gaze_vector_x':0.1875032, 'gaze_vector_y':0.04930947, 'gaze_vector_z':0.9810122
'gaze_vector':24.30051, 'gaze_vector_x':0.1720903, 'gaze_vector_y':0.0519376, 'gaze_vector_z':0.9836969
'gaze_vector':24.31294, 'gaze_vector_x':0.1546751, 'gaze_vector_y':0.05065424, 'gaze_vector_z':0.9866517
'gaze_vector':24.32563, 'gaze_vector_x':0.1256294, 'gaze_vector_y':0.04990448, 'gaze_vector_z':0.9908091
'gaze_vector':24.33807, 'gaze_vector_x':0.1230217, 'gaze_vector_y':0.05220193, 'gaze_vector_z':0.9910271
'gaze_vector':24.35525, 'gaze_vector_x':0.1107139, 'gaze_vector_y':0.05404244, 'gaze_vector_z':0.9923806
'gaze_vector':24.36744, 'gaze_vector_x':0.09809006, 'gaze_vector_y':0.05548739, 'gaze_vector_z':0.9936253
'gaze_vector':24.37966, 'gaze_vector_x':0.09098732, 'gaze_vector_y':0.05638386, 'gaze_vector_z':0.9942408
'gaze_vector':24.39318, 'gaze_vector_x':0.06415419, 'gaze_vector_y':0.05596754, 'gaze_vector_z':0.9963549
'gaze_vector':24.40532, 'gaze_vector_x':0.04914317, 'gaze_vector_y':0.05399692, 'gaze_vector_z':0.9973294
'gaze_vector':24.41734, 'gaze_vector_x':0.03495392, 'gaze_vector_y':0.0534848, 'gaze_vector_z':0.9979435
'gaze_vector':24.42819, 'gaze_vector_x':0.01499061, 'gaze_vector_y':0.05602842, 'gaze_vector_z':0.9983134
'gaze_vector':24.44231, 'gaze_vector_x':0.002732655, 'gaze_vector_y':0.05423956, 'gaze_vector_z':0.9985209
'gaze_vector':24.45487, 'gaze_vector_x':-0.006026953, 'gaze_vector_y':0.05399994, 'gaze_vector_z':0.9985187
'gaze_vector':24.46741, 'gaze_vector_x':-0.01791905, 'gaze_vector_y':0.05682083, 'gaze_vector_z':0.9982187
'gaze_vector':24.47916, 'gaze_vector_x':-0.03031709, 'gaze_vector_y':0.05843545, 'gaze_vector_z':0.9978228
'gaze_vector':24.49234, 'gaze_vector_x':-0.04323942, 'gaze_vector_y':0.05872641, 'gaze_vector_z':0.9973284
'gaze_vector':24.50491, 'gaze_vector_x':-0.06566463, 'gaze_vector_y':0.05915476, 'gaze_vector_z':0.9960721
'gaze_vector':24.51637, 'gaze_vector_x':-0.0747462, 'gaze_vector_y':0.05766137, 'gaze_vector_z':0.9955264
'gaze_vector':24.5275, 'gaze_vector_x':-0.08288926, 'gaze_vector_y':0.05593841, 'gaze_vector_z':0.9949853
'gaze_vector':24.5404, 'gaze_vector_x':-0.09681524, 'gaze_vector_y':0.05650536, 'gaze_vector_z':0.9936948
'gaze_vector':24.55221, 'gaze_vector_x':-0.1043759, 'gaze_vector_y':0.05794341, 'gaze_vector_z':0.9928343
'gaze_vector':24.56367, 'gaze_vector_x':-0.1180768, 'gaze_vector_y':0.05581765, 'gaze_vector_z':0.9914312
'gaze_vector':24.57621, 'gaze_vector_x':-0.1329616, 'gaze_vector_y':0.06012665, 'gaze_vector_z':0.9892831
'gaze_vector':24.59027, 'gaze_vector_x':-0.1468404, 'gaze_vector_y':0.05924197, 'gaze_vector_z':0.9873766
'gaze_vector':24.60182, 'gaze_vector_x':-0.1680954, 'gaze_vector_y':0.05976758, 'gaze_vector_z':0.9839568
'gaze_vector':24.61346, 'gaze_vector_x':-0.1800643, 'gaze_vector_y':0.05689987, 'gaze_vector_z':0.9820063
'gaze_vector':24.62745, 'gaze_vector_x':-0.1946689, 'gaze_vector_y':0.05706175, 'gaze_vector_z':0.9791992
'gaze_vector':24.63927, 'gaze_vector_x':-0.2044032, 'gaze_vector_y':0.05735097, 'gaze_vector_z':0.977191
'gaze_vector':24.65091, 'gaze_vector_x':-0.2129156, 'gaze_vector_y':0.05619776, 'gaze_vector_z':0.9754374
'gaze_vector':24.66247, 'gaze_vector_x':-0.2133711, 'gaze_vector_y':0.05455533, 'gaze_vector_z':0.9754434
'gaze_vector':24.67387, 'gaze_vector_x':-0.2236418, 'gaze_vector_y':0.05444448, 'gaze_vector_z':0.9731476
'gaze_vector':24.68471, 'gaze_vector_x':-0.234516, 'gaze_vector_y':0.05380849, 'gaze_vector_z':0.9706212
'gaze_vector':24.69477, 'gaze_vector_x':-0.2444693, 'gaze_vector_y':0.05329685, 'gaze_vector_z':0.9681883
'gaze_vector':24.70643, 'gaze_vector_x':-0.2558915, 'gaze_vector_y':0.05281027, 'gaze_vector_z':0.9652557
'gaze_vector':24.71989, 'gaze_vector_x':-0.2669413, 'gaze_vector_y':0.05240171, 'gaze_vector_z':0.9622841
'gaze_vector':24.73131, 'gaze_vector_x':-0.2757314, 'gaze_vector_y':0.0518588, 'gaze_vector_z':0.9598194
'gaze_vector':24.74278, 'gaze_vector_x':-0.2868249, 'gaze_vector_y':0.05212382, 'gaze_vector_z':0.9565598
'gaze_vector':24.75461, 'gaze_vector_x':-0.2987824, 'gaze_vector_y':0.05242964, 'gaze_vector_z':0.9528683
'gaze_vector':24.76708, 'gaze_vector_x':-0.3109066, 'gaze_vector_y':0.05206221, 'gaze_vector_z':0.949005
'gaze_vector':24.77951, 'gaze_vector_x':-0.3279721, 'gaze_vector_y':0.0522727, 'gaze_vector_z':0.9432394
'gaze_vector':24.79166, 'gaze_vector_x':-0.3431686, 'gaze_vector_y':0.0516514, 'gaze_vector_z':0.9378387
'gaze_vector':24.80283, 'gaze_vector_x':-0.3516312, 'gaze_vector_y':0.05113637, 'gaze_vector_z':0.9347309
'gaze_vector':24.8154, 'gaze_vector_x':-0.3603677, 'gaze_vector_y':0.05165626, 'gaze_vector_z':0.9313717
'gaze_vector':24.8258, 'gaze_vector_x':-0.3693939, 'gaze_vector_y':0.05179969, 'gaze_vector_z':0.927816
'gaze_vector':24.83836, 'gaze_vector_x':-0.3859459, 'gaze_vector_y':0.05318518, 'gaze_vector_z':0.9209745
'gaze_vector':24.85481, 'gaze_vector_x':-0.3975098, 'gaze_vector_y':0.05318117, 'gaze_vector_z':0.9160452
'gaze_vector':24.86899, 'gaze_vector_x':-0.403429, 'gaze_vector_y':0.04873031, 'gaze_vector_z':0.9137059
'gaze_vector':24.88151, 'gaze_vector_x':-0.4222562, 'gaze_vector_y':0.04716942, 'gaze_vector_z':0.9052482
'gaze_vector':24.89316, 'gaze_vector_x':-0.4283551, 'gaze_vector_y':0.04571541, 'gaze_vector_z':0.9024448
'gaze_vector':24.90452, 'gaze_vector_x':-0.4321501, 'gaze_vector_y':0.04693027, 'gaze_vector_z':0.9005665
'gaze_vector':24.9187, 'gaze_vector_x':-0.4413936, 'gaze_vector_y':0.04759177, 'gaze_vector_z':0.8960465
'gaze_vector':24.93229, 'gaze_vector_x':-0.4452836, 'gaze_vector_y':0.04902273, 'gaze_vector_z':0.894035
'gaze_vector':24.94318, 'gaze_vector_x':-0.4479576, 'gaze_vector_y':0.05116268, 'gaze_vector_z':0.8925766
'gaze_vector':24.95722, 'gaze_vector_x':-0.4500857, 'gaze_vector_y':0.05532944, 'gaze_vector_z':0.8912641
'gaze_vector':24.96836, 'gaze_vector_x':-0.4509072, 'gaze_vector_y':0.05564784, 'gaze_vector_z':0.8908285
'gaze_vector':24.9811, 'gaze_vector_x':-0.4592641, 'gaze_vector_y':0.05507851, 'gaze_vector_z':0.8865788
'gaze_vector':24.99294, 'gaze_vector_x':-0.472205, 'gaze_vector_y':0.05028528, 'gaze_vector_z':0.8800431
'gaze_vector':25.00609, 'gaze_vector_x':-0.4863079, 'gaze_vector_y':0.04869698, 'gaze_vector_z':0.8724265
'gaze_vector':25.01829, 'gaze_vector_x':-0.4964934, 'gaze_vector_y':0.04878359, 'gaze_vector_z':0.8666515
'gaze_vector':25.03264, 'gaze_vector_x':-0.499395, 'gaze_vector_y':0.04907321, 'gaze_vector_z':0.8649682
'gaze_vector':25.04346, 'gaze_vector_x':-0.4924999, 'gaze_vector_y':0.0431391, 'gaze_vector_z':0.8692259
'gaze_vector':25.05676, 'gaze_vector_x':-0.4875019, 'gaze_vector_y':0.04625306, 'gaze_vector_z':0.8718804
'gaze_vector':25.06832, 'gaze_vector_x':-0.483322, 'gaze_vector_y':0.05027878, 'gaze_vector_z':0.8739861
'gaze_vector':25.07972, 'gaze_vector_x':-0.4789552, 'gaze_vector_y':0.05136253, 'gaze_vector_z':0.8763335
'gaze_vector':25.09316, 'gaze_vector_x':-0.467812, 'gaze_vector_y':0.05286229, 'gaze_vector_z':0.882238
'gaze_vector':25.10579, 'gaze_vector_x':-0.459362, 'gaze_vector_y':0.05375403, 'gaze_vector_z':0.8866044
'gaze_vector':25.11757, 'gaze_vector_x':-0.4511283, 'gaze_vector_y':0.05502883, 'gaze_vector_z':0.8907582
'gaze_vector':25.13029, 'gaze_vector_x':-0.4434722, 'gaze_vector_y':0.05564784, 'gaze_vector_z':0.8945472
'gaze_vector':25.14434, 'gaze_vector_x':-0.4285914, 'gaze_vector_y':0.05653145, 'gaze_vector_z':0.9017208
'gaze_vector':25.15543, 'gaze_vector_x':-0.4200109, 'gaze_vector_y':0.05732498, 'gaze_vector_z':0.9056932
'gaze_vector':25.16824, 'gaze_vector_x':-0.4102125, 'gaze_vector_y':0.057242, 'gaze_vector_z':0.9101831
'gaze_vector':25.17961, 'gaze_vector_x':-0.3984512, 'gaze_vector_y':0.05846273, 'gaze_vector_z':0.9153155
'gaze_vector':25.19457, 'gaze_vector_x':-0.3803411, 'gaze_vector_y':0.05816454, 'gaze_vector_z':0.9230046
'gaze_vector':25.2069, 'gaze_vector_x':-0.3714239, 'gaze_vector_y':0.05864193, 'gaze_vector_z':0.9266042
'gaze_vector':25.21877, 'gaze_vector_x':-0.35819, 'gaze_vector_y':0.05799142, 'gaze_vector_z':0.9318388
'gaze_vector':25.22979, 'gaze_vector_x':-0.337739, 'gaze_vector_y':0.05979251, 'gaze_vector_z':0.9393349
'gaze_vector':25.24385, 'gaze_vector_x':-0.3248483, 'gaze_vector_y':0.05771423, 'gaze_vector_z':0.9439955
'gaze_vector':25.25557, 'gaze_vector_x':-0.3135006, 'gaze_vector_y':0.05893314, 'gaze_vector_z':0.9477545
'gaze_vector':25.26818, 'gaze_vector_x':-0.3062498, 'gaze_vector_y':0.06102115, 'gaze_vector_z':0.9499901
'gaze_vector':25.28077, 'gaze_vector_x':-0.2858888, 'gaze_vector_y':0.06236047, 'gaze_vector_z':0.9562185
'gaze_vector':25.2945, 'gaze_vector_x':-0.2687176, 'gaze_vector_y':0.05981296, 'gaze_vector_z':0.9613555
'gaze_vector':25.30725, 'gaze_vector_x':-0.244504, 'gaze_vector_y':0.0572672, 'gaze_vector_z':0.9679437
'gaze_vector':25.31973, 'gaze_vector_x':-0.2419835, 'gaze_vector_y':0.05662899, 'gaze_vector_z':0.9686176
'gaze_vector':25.33291, 'gaze_vector_x':-0.2293247, 'gaze_vector_y':0.0531378, 'gaze_vector_z':0.9718839
'gaze_vector':25.34482, 'gaze_vector_x':-0.210895, 'gaze_vector_y':0.05313582, 'gaze_vector_z':0.9760582
'gaze_vector':25.35746, 'gaze_vector_x':-0.1951413, 'gaze_vector_y':0.05351997, 'gaze_vector_z':0.9793121
'gaze_vector':25.3727, 'gaze_vector_x':-0.1618022, 'gaze_vector_y':0.05220433, 'gaze_vector_z':0.9854297
'gaze_vector':25.3861, 'gaze_vector_x':-0.1350241, 'gaze_vector_y':0.04893089, 'gaze_vector_z':0.98962
'gaze_vector':25.39837, 'gaze_vector_x':-0.1209378, 'gaze_vector_y':0.04970184, 'gaze_vector_z':0.9914057
'gaze_vector':25.41032, 'gaze_vector_x':-0.1142955, 'gaze_vector_y':0.04817901, 'gaze_vector_z':0.9922685
'gaze_vector':25.42392, 'gaze_vector_x':-0.1026005, 'gaze_vector_y':0.0476305, 'gaze_vector_z':0.9935695
'gaze_vector':25.43551, 'gaze_vector_x':-0.07582702, 'gaze_vector_y':0.04927945, 'gaze_vector_z':0.995896
'gaze_vector':25.44765, 'gaze_vector_x':-0.06060811, 'gaze_vector_y':0.04711132, 'gaze_vector_z':0.9970424
'gaze_vector':25.45922, 'gaze_vector_x':-0.04991553, 'gaze_vector_y':0.04637811, 'gaze_vector_z':0.9976618
'gaze_vector':25.47305, 'gaze_vector_x':-0.03459752, 'gaze_vector_y':0.04876722, 'gaze_vector_z':0.9982085
'gaze_vector':25.48535, 'gaze_vector_x':-0.02080964, 'gaze_vector_y':0.04811991, 'gaze_vector_z':0.9986148
'gaze_vector':25.49744, 'gaze_vector_x':-0.009429488, 'gaze_vector_y':0.04694218, 'gaze_vector_z':0.9988416
'gaze_vector':25.51317, 'gaze_vector_x':0.01430302, 'gaze_vector_y':0.04613696, 'gaze_vector_z':0.9988245
'gaze_vector':25.52693, 'gaze_vector_x':0.0283829, 'gaze_vector_y':0.04664215, 'gaze_vector_z':0.9985051
'gaze_vector':25.53995, 'gaze_vector_x':0.0407718, 'gaze_vector_y':0.04663633, 'gaze_vector_z':0.9980671
'gaze_vector':25.55357, 'gaze_vector_x':0.05351668, 'gaze_vector_y':0.04751293, 'gaze_vector_z':0.9974276
'gaze_vector':25.5676, 'gaze_vector_x':0.06712238, 'gaze_vector_y':0.04843777, 'gaze_vector_z':0.9965601
'gaze_vector':25.57936, 'gaze_vector_x':0.08032714, 'gaze_vector_y':0.0508909, 'gaze_vector_z':0.9954658
'gaze_vector':25.5923, 'gaze_vector_x':0.104137, 'gaze_vector_y':0.05113209, 'gaze_vector_z':0.9932446
'gaze_vector':25.6047, 'gaze_vector_x':0.1153902, 'gaze_vector_y':0.0499334, 'gaze_vector_z':0.9920548
'gaze_vector':25.61849, 'gaze_vector_x':0.1298276, 'gaze_vector_y':0.05250105, 'gaze_vector_z':0.9901382
'gaze_vector':25.62998, 'gaze_vector_x':0.1404625, 'gaze_vector_y':0.05257154, 'gaze_vector_z':0.9886822
'gaze_vector':25.64334, 'gaze_vector_x':0.1520614, 'gaze_vector_y':0.05240403, 'gaze_vector_z':0.9869705
'gaze_vector':25.65704, 'gaze_vector_x':0.1571316, 'gaze_vector_y':0.04596703, 'gaze_vector_z':0.9865039
'gaze_vector':25.6689, 'gaze_vector_x':0.1791229, 'gaze_vector_y':0.0487064, 'gaze_vector_z':0.9826099
'gaze_vector':25.68161, 'gaze_vector_x':0.1903939, 'gaze_vector_y':0.04873545, 'gaze_vector_z':0.9804951
'gaze_vector':25.69318, 'gaze_vector_x':0.1991283, 'gaze_vector_y':0.05073642, 'gaze_vector_z':0.9786456
'gaze_vector':25.70655, 'gaze_vector_x':0.2113076, 'gaze_vector_y':0.04971144, 'gaze_vector_z':0.976147
'gaze_vector':25.71781, 'gaze_vector_x':0.224495, 'gaze_vector_y':0.05654344, 'gaze_vector_z':0.9728265
'gaze_vector':25.7395, 'gaze_vector_x':0.2537993, 'gaze_vector_y':0.05866013, 'gaze_vector_z':0.9654664
'gaze_vector':25.75234, 'gaze_vector_x':0.2678084, 'gaze_vector_y':0.05607033, 'gaze_vector_z':0.9618296
'gaze_vector':25.76435, 'gaze_vector_x':0.2785619, 'gaze_vector_y':0.05480001, 'gaze_vector_z':0.9588408
'gaze_vector':25.77568, 'gaze_vector_x':0.2883406, 'gaze_vector_y':0.05358287, 'gaze_vector_z':0.9560224
'gaze_vector':25.78837, 'gaze_vector_x':0.2951551, 'gaze_vector_y':0.049723, 'gaze_vector_z':0.9541411
'gaze_vector':25.80138, 'gaze_vector_x':0.3005948, 'gaze_vector_y':0.04425319, 'gaze_vector_z':0.952721
'gaze_vector':25.81357, 'gaze_vector_x':0.3145072, 'gaze_vector_y':0.04281565, 'gaze_vector_z':0.9482813
'gaze_vector':25.82527, 'gaze_vector_x':0.321622, 'gaze_vector_y':0.04158929, 'gaze_vector_z':0.9459404
'gaze_vector':25.83752, 'gaze_vector_x':0.3275684, 'gaze_vector_y':0.04068547, 'gaze_vector_z':0.9439371
'gaze_vector':25.8514, 'gaze_vector_x':0.3367159, 'gaze_vector_y':0.04072302, 'gaze_vector_z':0.9407108
'gaze_vector':25.86414, 'gaze_vector_x':0.3449666, 'gaze_vector_y':0.04197171, 'gaze_vector_z':0.9376695
'gaze_vector':25.87636, 'gaze_vector_x':0.3529471, 'gaze_vector_y':0.04331765, 'gaze_vector_z':0.9346288
'gaze_vector':25.89131, 'gaze_vector_x':0.3628857, 'gaze_vector_y':0.0445412, 'gaze_vector_z':0.9307523
'gaze_vector':25.90592, 'gaze_vector_x':0.3674236, 'gaze_vector_y':0.03909115, 'gaze_vector_z':0.929216
'gaze_vector':25.91732, 'gaze_vector_x':0.3705618, 'gaze_vector_y':0.03968664, 'gaze_vector_z':0.9279472
'gaze_vector':25.92982, 'gaze_vector_x':0.3743211, 'gaze_vector_y':0.03826263, 'gaze_vector_z':0.9265051
'gaze_vector':25.94384, 'gaze_vector_x':0.3826979, 'gaze_vector_y':0.04253972, 'gaze_vector_z':0.9228852
'gaze_vector':25.95593, 'gaze_vector_x':0.3910192, 'gaze_vector_y':0.04325871, 'gaze_vector_z':0.9193506
'gaze_vector':25.96797, 'gaze_vector_x':0.3932077, 'gaze_vector_y':0.04423292, 'gaze_vector_z':0.9183747
'gaze_vector':25.97958, 'gaze_vector_x':0.4186765, 'gaze_vector_y':0.03813252, 'gaze_vector_z':0.9073215
'gaze_vector':25.99282, 'gaze_vector_x':0.4084595, 'gaze_vector_y':0.03365052, 'gaze_vector_z':0.9121473
'gaze_vector':26.00459, 'gaze_vector_x':0.4252906, 'gaze_vector_y':0.04044294, 'gaze_vector_z':0.9041356
'gaze_vector':26.01692, 'gaze_vector_x':0.4210869, 'gaze_vector_y':0.03994162, 'gaze_vector_z':0.9061355
'gaze_vector':26.0268, 'gaze_vector_x':0.4133325, 'gaze_vector_y':0.05103542, 'gaze_vector_z':0.9091362
'gaze_vector':26.03989, 'gaze_vector_x':0.3948178, 'gaze_vector_y':0.04264613, 'gaze_vector_z':0.9177614
'gaze_vector':26.05094, 'gaze_vector_x':0.3847296, 'gaze_vector_y':0.04193031, 'gaze_vector_z':0.9220662
'gaze_vector':26.06254, 'gaze_vector_x':0.3940243, 'gaze_vector_y':0.04338834, 'gaze_vector_z':0.9180607
'gaze_vector':26.0742, 'gaze_vector_x':0.3904265, 'gaze_vector_y':0.04722443, 'gaze_vector_z':0.9194218
'gaze_vector':26.0862, 'gaze_vector_x':0.3959245, 'gaze_vector_y':0.04251885, 'gaze_vector_z':0.917282
'gaze_vector':26.09854, 'gaze_vector_x':0.3926662, 'gaze_vector_y':0.04411393, 'gaze_vector_z':0.9186087
'gaze_vector':26.11119, 'gaze_vector_x':0.3828082, 'gaze_vector_y':0.04252667, 'gaze_vector_z':0.9228445
'gaze_vector':26.12572, 'gaze_vector_x':0.3705169, 'gaze_vector_y':0.04288105, 'gaze_vector_z':0.9278323
'gaze_vector':26.13634, 'gaze_vector_x':0.3682956, 'gaze_vector_y':0.04356037, 'gaze_vector_z':0.9286734
'gaze_vector':26.14872, 'gaze_vector_x':0.3658701, 'gaze_vector_y':0.04456592, 'gaze_vector_z':0.9295833
'gaze_vector':26.16126, 'gaze_vector_x':0.3634396, 'gaze_vector_y':0.04588289, 'gaze_vector_z':0.9304796
'gaze_vector':26.17477, 'gaze_vector_x':0.3616866, 'gaze_vector_y':0.04637679, 'gaze_vector_z':0.9311299
'gaze_vector':26.18803, 'gaze_vector_x':0.3257889, 'gaze_vector_y':0.0399869, 'gaze_vector_z':0.9445933
'gaze_vector':26.19975, 'gaze_vector_x':0.3039324, 'gaze_vector_y':0.03728612, 'gaze_vector_z':0.9519543
'gaze_vector':26.2134, 'gaze_vector_x':0.2862004, 'gaze_vector_y':0.03814621, 'gaze_vector_z':0.9574038
'gaze_vector':26.22666, 'gaze_vector_x':0.2717898, 'gaze_vector_y':0.03978359, 'gaze_vector_z':0.9615272
'gaze_vector':26.23818, 'gaze_vector_x':0.2605349, 'gaze_vector_y':0.03666278, 'gaze_vector_z':0.964761
'gaze_vector':26.25086, 'gaze_vector_x':0.2527525, 'gaze_vector_y':0.03817315, 'gaze_vector_z':0.966765
'gaze_vector':26.26466, 'gaze_vector_x':0.2643954, 'gaze_vector_y':0.04523865, 'gaze_vector_z':0.9633476
'gaze_vector':26.27558, 'gaze_vector_x':0.2630916, 'gaze_vector_y':0.04444162, 'gaze_vector_z':0.9637384
'gaze_vector':26.28601, 'gaze_vector_x':0.2576489, 'gaze_vector_y':0.04411704, 'gaze_vector_z':0.9652175
'gaze_vector':26.30033, 'gaze_vector_x':0.2436266, 'gaze_vector_y':0.04758558, 'gaze_vector_z':0.9686984
'gaze_vector':26.3143, 'gaze_vector_x':0.2250655, 'gaze_vector_y':0.03244983, 'gaze_vector_z':0.9737924
'gaze_vector':26.32581, 'gaze_vector_x':0.2088965, 'gaze_vector_y':0.0391968, 'gaze_vector_z':0.9771355
'gaze_vector':26.33844, 'gaze_vector_x':0.2011906, 'gaze_vector_y':0.03900276, 'gaze_vector_z':0.9787735
'gaze_vector':26.3513, 'gaze_vector_x':0.1947053, 'gaze_vector_y':0.03681968, 'gaze_vector_z':0.9801695
'gaze_vector':26.36508, 'gaze_vector_x':0.1837486, 'gaze_vector_y':0.03767416, 'gaze_vector_z':0.9822354
'gaze_vector':26.37534, 'gaze_vector_x':0.1720492, 'gaze_vector_y':0.04025012, 'gaze_vector_z':0.9842523
'gaze_vector':26.38752, 'gaze_vector_x':0.1645438, 'gaze_vector_y':0.03689258, 'gaze_vector_z':0.9856655
'gaze_vector':26.40029, 'gaze_vector_x':0.154412, 'gaze_vector_y':0.03549515, 'gaze_vector_z':0.9873638
'gaze_vector':26.41306, 'gaze_vector_x':0.1406027, 'gaze_vector_y':0.03541893, 'gaze_vector_z':0.9894302
'gaze_vector':26.4288, 'gaze_vector_x':0.1171317, 'gaze_vector_y':0.03728445, 'gaze_vector_z':0.9924043
'gaze_vector':26.44041, 'gaze_vector_x':0.1005102, 'gaze_vector_y':0.03676143, 'gaze_vector_z':0.9942514
'gaze_vector':26.45334, 'gaze_vector_x':0.08391501, 'gaze_vector_y':0.04098775, 'gaze_vector_z':0.9956234
'gaze_vector':26.46449, 'gaze_vector_x':0.07072335, 'gaze_vector_y':0.03962982, 'gaze_vector_z':0.9967015
'gaze_vector':26.47632, 'gaze_vector_x':0.03981943, 'gaze_vector_y':0.03423388, 'gaze_vector_z':0.9986173
'gaze_vector':26.48923, 'gaze_vector_x':0.03025016, 'gaze_vector_y':0.03277038, 'gaze_vector_z':0.9989956
'gaze_vector':26.50266, 'gaze_vector_x':0.02729183, 'gaze_vector_y':0.03155738, 'gaze_vector_z':0.9991189
'gaze_vector':26.51441, 'gaze_vector_x':0.0126624, 'gaze_vector_y':0.03430251, 'gaze_vector_z':0.9993223
'gaze_vector':26.52563, 'gaze_vector_x':0.00944189, 'gaze_vector_y':0.04461616, 'gaze_vector_z':0.9989454
'gaze_vector':26.53728, 'gaze_vector_x':-0.004367847, 'gaze_vector_y':0.04863714, 'gaze_vector_z':0.9988
